item_id,item_description,bl_part_id,brick_link_color,usd,year,price_usd,brick_link_url,description,is_female,is_male,is_child,is_dual_sided,is_plain,is_nonhuman,type,na_description,search_link
6018687,"MINI HEAD ""NO 1091""",12535,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12535,"Minifigure, Head Beard Stubble, Black Angry Eyebrows and Scowl, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6018687#T=A
6021675,"MINI HEAD ""NO 1146""",12784,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12784,"Minifigure, Head Male Brown Beard and Eyebrows, Goatee, Pupils, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6021675#T=A
6021844,"MINI HEAD ""NO 1147""",12813,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12813,"Minifigure, Head Male Black Eyebrows, Chin Dimple and Lopsided Grin Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6021844#T=A
6100203,"MINI HEAD ""NO. 1580""",19541,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19541,"Minifigure, Head Female Black Thin Eyebrows, Peach Lips Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6100203#T=A
6100217,"MINI HEAD ""NO. 1578""",19542,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19542,"Minifigure, Head Male Angry Eyebrows and Scowl, Reddish Brown Left Cheek Line Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6100217#T=A
6100222,"MINI HEAD ""NO. 1579""",19546,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19546,"Minifigure, Head Reddish Brown Eyebrows, White Pupils, Lopsided Smile and Medium Nougat Dimple Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6100222#T=A
6100249,"MINI HEAD ""NO. 1582""",19549,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19549,"Minifigure, Head Beard Dark Tan Angular, Pupils, Bottom Eye Lid Line, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6100249#T=A
6112620,"MINI HEAD ""NO. 1662""",21022,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21022,"Minifigure, Head Beard Black Angular, Pupils, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6112620#T=A
6112622,"MINI HEAD ""NO. 1663""",21023,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21023,"Minifigure, Head Glasses with Black and Silver Sunglasses, Black Eyebrows, Chin Dimple, Grim Mouth Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6112622#T=A
6112629,"MINI HEAD ""NO. 1665""",21025,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21025,"Minifigure, Head Glasses Rectangular, Red Thin Eyebrows, Smile Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6112629#T=A
6123702,"MINI HEAD ""NO. 1760""",23090,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23090,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123702#T=A
6123714,"MINI HEAD ""NO. 1762""",23094,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23094,"Minifigure, Head Dual Sided Huge Grin, White Pupils, Eyebrows / Sad with Tear, Concave Eyebrows Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123714#T=A
6123728,"MINI HEAD ""NO. 1769""",23102,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23102,"Minifigure, Head Dual Sided Eyebrows, Crow's Feet, Open Mouth Smile / Queasy Expression with Sweat Drop Pattern - Hollow Stud (Undetermined Type)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123728#T=A
6123730,"MINI HEAD ""NO. 1771""",23177,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23177,"Minifigure, Head Dual Sided Female Brown Eyebrows, Peach Lips, Pensive Smile / Scared Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6123730#T=A
4261301,MINI HEAD NO. 386,51521,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51521,"Minifigure, Head Beard Brown Angular with White Pupils and Glasses Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4261301#T=A
4654328,"MINI HEAD ""NO. 920""",70652,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=70652,"Minifigure, Head Male Stern Black Eyebrows, White Pupils, Frown, Sweat Drops Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4654328#T=A
4570043,"MINI HEAD ""NO. 645""",88950,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=88950,"Minifigure, Head Male Brown Eyebrows, Open Lopsided Grin, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4570043#T=A
4584727,MINI HEAD NO 677,90787,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=90787,"Minifigure, Head Child Brown Eyebrows and Freckles, Open Smile, White Pupils Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=4584727#T=A
4613418,"MINI HEAD ""NO.754""",94063,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=94063,"Minifigure, Head Beard Stubble, Brown Eyebrows, Crooked Smile, White Pupils and Scar Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4613418#T=A
6039464,"MINI HEAD NO. ""752""",96004,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=96004,"Minifigure, Head Dual Sided Child Black Eyebrows, Dark Orange Freckles, Smile / Worried Pattern - Hollow Stud",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6039464#T=A
4651441,MINI HEAD NO 891,99566,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99566,"Minifigure, Head Black Eyebrows, Thin Grin, Black Eyes with White Pupils Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=4651441#T=A
4651443,MINI HEAD NO. 893,99570,Yellow,NA,2015,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99570,"Minifigure, Head Female Black Eyebrows, Peach Lips Open Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=4651443#T=A
9336,MINI HEAD NO.1,9336,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=9336,"Minifigure, Head Standard Grin Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=9336#T=A
6018687,"MINI HEAD ""NO 1091""",12535,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12535,"Minifigure, Head Beard Stubble, Black Angry Eyebrows and Scowl, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6018687#T=A
6021675,"MINI HEAD ""NO 1146""",12784,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12784,"Minifigure, Head Male Brown Beard and Eyebrows, Goatee, Pupils, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6021675#T=A
6021844,"MINI HEAD ""NO 1147""",12813,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12813,"Minifigure, Head Male Black Eyebrows, Chin Dimple and Lopsided Grin Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6021844#T=A
6097174,"MINI HEAD ""NO 1557""",19208,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19208,"Minifigure, Head Beard Dark Orange, Gold Teeth, Eye Patch Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6097174#T=A
6099581,"MINI HEAD ""NO. 1559""",19407,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19407,"Minifigure, Head Beard Gray with Gray Eyebrows, Sideburns and Stern Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6099581#T=A
6100203,"MINI HEAD ""NO. 1580""",19541,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19541,"Minifigure, Head Female Black Thin Eyebrows, Peach Lips Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6100203#T=A
6100217,"MINI HEAD ""NO. 1578""",19542,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19542,"Minifigure, Head Male Angry Eyebrows and Scowl, Reddish Brown Left Cheek Line Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6100217#T=A
6100222,"MINI HEAD ""NO. 1579""",19546,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19546,"Minifigure, Head Reddish Brown Eyebrows, White Pupils, Lopsided Smile and Medium Nougat Dimple Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6100222#T=A
6100249,"MINI HEAD ""NO. 1582""",19549,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19549,"Minifigure, Head Beard Dark Tan Angular, Pupils, Bottom Eye Lid Line, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6100249#T=A
6103171,MINI HEAD NO. 1614,20068,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20068,"Minifigure, Head Dual Sided Female Black Eyebrows, Dark Pink Lips, Eyelashes / Sunglasses with Medium Lavender Frames Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6103171#T=A
6104356,"MINI HEAD ""NO. 1628""",20283,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20283,"Minifigure, Head Female Black Arched Thin Eyebrows, Eyelashes, Dark Pink Lips, Evil Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6104356#T=A
6105708,"MINI HEAD ""NO. 1635""",20393,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20393,"Minifigure, Head Child, Black Eyelashes, Reddish Brown Eyebrows, Freckles Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6105708#T=A
6105990,MINI HEAD NO. 1638,20427,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20427,"Minifigure, Head Beard Stubble, Black Eyebrows, Scar on Right Eyebrow, Open Mouth with Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6105990#T=A
6112620,"MINI HEAD ""NO. 1662""",21022,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21022,"Minifigure, Head Beard Black Angular, Pupils, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6112620#T=A
6112622,"MINI HEAD ""NO. 1663""",21023,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21023,"Minifigure, Head Glasses with Black and Silver Sunglasses, Black Eyebrows, Chin Dimple, Grim Mouth Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6112622#T=A
6112629,"MINI HEAD ""NO. 1665""",21025,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21025,"Minifigure, Head Glasses Rectangular, Red Thin Eyebrows, Smile Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6112629#T=A
6116616,MINI HEAD NO. 1675,21463,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21463,"Minifigure, Head Dual Sided Female Black Eyebrows, Freckles, Eyelashes, Peach Lips, Open Smile with Teeth / Sleeping Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6116616#T=A
6121896,"MINI HEAD ""NO. 1738""",22186,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=22186,"Minifigure, Head Dual Sided Child Reddish Brown Eyebrows, White Pupils, Freckles and Smiling / Scared Pattern - Hollow Stud",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6121896#T=A
6123702,"MINI HEAD ""NO. 1760""",23090,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23090,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123702#T=A
6123714,"MINI HEAD ""NO. 1762""",23094,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23094,"Minifigure, Head Dual Sided Huge Grin, White Pupils, Eyebrows / Sad with Tear, Concave Eyebrows Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123714#T=A
6123728,"MINI HEAD ""NO. 1769""",23102,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23102,"Minifigure, Head Dual Sided Eyebrows, Crow's Feet, Open Mouth Smile / Queasy Expression with Sweat Drop Pattern - Hollow Stud (Undetermined Type)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123728#T=A
6123730,"MINI HEAD ""NO. 1771""",23177,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23177,"Minifigure, Head Dual Sided Female Brown Eyebrows, Peach Lips, Pensive Smile / Scared Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6123730#T=A
4261301,MINI HEAD NO. 386,51521,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51521,"Minifigure, Head Beard Brown Angular with White Pupils and Glasses Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4261301#T=A
4654328,"MINI HEAD ""NO. 920""",70652,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=70652,"Minifigure, Head Male Stern Black Eyebrows, White Pupils, Frown, Sweat Drops Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4654328#T=A
4570043,"MINI HEAD ""NO. 645""",88950,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=88950,"Minifigure, Head Male Brown Eyebrows, Open Lopsided Grin, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4570043#T=A
4584727,MINI HEAD NO 677,90787,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=90787,"Minifigure, Head Child Brown Eyebrows and Freckles, Open Smile, White Pupils Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=4584727#T=A
4613418,"MINI HEAD ""NO.754""",94063,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=94063,"Minifigure, Head Beard Stubble, Brown Eyebrows, Crooked Smile, White Pupils and Scar Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4613418#T=A
6039464,"MINI HEAD NO. ""752""",96004,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=96004,"Minifigure, Head Dual Sided Child Black Eyebrows, Dark Orange Freckles, Smile / Worried Pattern - Hollow Stud",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6039464#T=A
4651441,MINI HEAD NO 891,99566,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99566,"Minifigure, Head Black Eyebrows, Thin Grin, Black Eyes with White Pupils Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=4651441#T=A
4651443,MINI HEAD NO. 893,99570,Yellow,NA,2016,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99570,"Minifigure, Head Female Black Eyebrows, Peach Lips Open Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=4651443#T=A
6018687,"MINI HEAD ""NO 1091""",12535,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12535,"Minifigure, Head Beard Stubble, Black Angry Eyebrows and Scowl, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6018687#T=A
6021675,"MINI HEAD ""NO 1146""",12784,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12784,"Minifigure, Head Male Brown Beard and Eyebrows, Goatee, Pupils, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6021675#T=A
6021844,"MINI HEAD ""NO 1147""",12813,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12813,"Minifigure, Head Male Black Eyebrows, Chin Dimple and Lopsided Grin Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6021844#T=A
6097174,"MINI HEAD ""NO 1557""",19208,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19208,"Minifigure, Head Beard Dark Orange, Gold Teeth, Eye Patch Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6097174#T=A
6099581,"MINI HEAD ""NO. 1559""",19407,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19407,"Minifigure, Head Beard Gray with Gray Eyebrows, Sideburns and Stern Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6099581#T=A
6100217,"MINI HEAD ""NO. 1578""",19542,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19542,"Minifigure, Head Male Angry Eyebrows and Scowl, Reddish Brown Left Cheek Line Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6100217#T=A
6100222,"MINI HEAD ""NO. 1579""",19546,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19546,"Minifigure, Head Reddish Brown Eyebrows, White Pupils, Lopsided Smile and Medium Nougat Dimple Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6100222#T=A
6100203,"MINI HEAD ""NO. 1580""",19541,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19541,"Minifigure, Head Female Black Thin Eyebrows, Peach Lips Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6100203#T=A
6100249,"MINI HEAD ""NO. 1582""",19549,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19549,"Minifigure, Head Beard Dark Tan Angular, Pupils, Bottom Eye Lid Line, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6100249#T=A
6104356,"MINI HEAD ""NO. 1628""",20283,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20283,"Minifigure, Head Female Black Arched Thin Eyebrows, Eyelashes, Dark Pink Lips, Evil Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6104356#T=A
6105708,"MINI HEAD ""NO. 1635""",20393,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20393,"Minifigure, Head Child, Black Eyelashes, Reddish Brown Eyebrows, Freckles Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6105708#T=A
6112620,"MINI HEAD ""NO. 1662""",21022,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21022,"Minifigure, Head Beard Black Angular, Pupils, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6112620#T=A
6112622,"MINI HEAD ""NO. 1663""",21023,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21023,"Minifigure, Head Glasses with Black and Silver Sunglasses, Black Eyebrows, Chin Dimple, Grim Mouth Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6112622#T=A
6112629,"MINI HEAD ""NO. 1665""",21025,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21025,"Minifigure, Head Glasses Rectangular, Red Thin Eyebrows, Smile Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6112629#T=A
6121896,"MINI HEAD ""NO. 1738""",22186,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=22186,"Minifigure, Head Dual Sided Child Reddish Brown Eyebrows, White Pupils, Freckles and Smiling / Scared Pattern - Hollow Stud",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6121896#T=A
6123702,"MINI HEAD ""NO. 1760""",23090,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23090,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123702#T=A
6123714,"MINI HEAD ""NO. 1762""",23094,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23094,"Minifigure, Head Dual Sided Huge Grin, White Pupils, Eyebrows / Sad with Tear, Concave Eyebrows Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123714#T=A
6123728,"MINI HEAD ""NO. 1769""",23102,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23102,"Minifigure, Head Dual Sided Eyebrows, Crow's Feet, Open Mouth Smile / Queasy Expression with Sweat Drop Pattern - Hollow Stud (Undetermined Type)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123728#T=A
6123730,"MINI HEAD ""NO. 1771""",23177,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23177,"Minifigure, Head Dual Sided Female Brown Eyebrows, Peach Lips, Pensive Smile / Scared Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6123730#T=A
